movieId	title	genres	imdbId	averageRating	numVotes	directors	cast	movie_year
6541	League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)	Action|Fantasy|Sci-Fi	311429	5.8	184407	nm0635759	nm0000125|nm0870204|nm0933959|nm0002076|nm0002076	2003
6542	Cuckoo, The (Kukushka) (2002)	Comedy|Drama|War	308476	7.7	7994	nm0737400	nm1126326|nm0351868|nm0125732|nm1233064|nm1235282	2002
6545	I Capture the Castle (2003)	Drama|Romance	300015	6.8	8005	nm0299563	nm0304801|nm0126284|nm0631490|nm1552136|nm0514579	2003
6547	Northfork (2003)	Drama|Fantasy	322659	6.2	5601	nm0689187	nm1189290|nm0000560|nm0000381|nm0000249|nm0781031	2003
6548	Bad Boys II (2003)	Action|Comedy|Crime|Thriller	172156	6.6	268922	nm0000881	nm0000226|nm0001454|nm0005517|nm0003244|nm0001780	2003
6549	How to Deal (2003)	Comedy|Drama|Romance	319524	5.6	9967	nm0453270	nm0601553|nm0285913|nm0048414|nm0005049|nm0005016	2003
6550	Johnny English (2003)	Action|Comedy|Thriller	274166	6.3	174828	nm0398185	nm0000100|nm0000518|nm0001386|nm0212046|nm0587950	2003
6551	Anarchist Cookbook, The (2002)	Comedy|Romance	284850	5.1	1419	nm0839878	nm0347957|nm0116465|nm0005312|nm0926615|nm0870007	2002
6552	Dirty Pretty Things (2002)	Crime|Drama|Thriller	301199	7.2	44140	nm0001241	nm0252230|nm0851582|nm0645683|nm0234371|nm1147560	2002
6553	Embalmer, The (Imbalsamatore, L') (2002)	Drama	322725	7.0	2980	nm0308520	nm0536930|nm1194523|nm0733641|nm0076023|nm0083170	2002
6554	Garage Days (2002)	Comedy|Musical	280696	5.8	2928	nm0001639	nm0348748|nm0822222|nm0592180|nm0245873|nm1002894	2002
6557	Born to Be Wild (1995)	Adventure|Children|Comedy|Drama	113533	5.1	1686	nm0336726	nm0395078|nm0001726|nm0056149|nm0001525|nm0570793	1995
6558	Curly Sue (1991)	Comedy|Drama	101635	5.9	23312	nm0000455	nm0000902|nm0001488|nm0692018|nm0315288|nm0000669	1991
6559	Little Giants (1994)	Children|Comedy	110364	6.4	30945	nm0242271	nm0001548|nm0642145|nm0907323|nm0001701|nm0098013	1994
6560	Loose Cannons (1990)	Action|Comedy	100053	4.9	5231	nm0163706	nm0000432|nm0000101|nm0001123|nm0001074|nm0001802	1990
6561	Mouse That Roared, The (1959)	Comedy|War	53084	6.9	9483	nm0000791	nm0000634|nm0000634|nm0000634|nm0781029|nm0367156	1959
6563	Masked & Anonymous (2003)	Comedy|Drama	319829	5.3	5026	nm0153078	nm0001168|nm0000422|nm0001448|nm0000313|nm0004851	2003
6564	Lara Croft Tomb Raider: The Cradle of Life (2003)	Action|Adventure|Comedy|Romance|Thriller	325703	5.5	145194	nm0000957	nm0001401|nm0124930|nm0057368|nm0001354|nm0852965	2003
6565	Seabiscuit (2003)	Drama	329575	7.3	76984	nm0002657	nm0001497|nm0000313|nm0006969|nm0177933|nm0567184	2003
6566	Spy Kids 3-D: Game Over (2003)	Action|Adventure|Children	338459	4.4	66565	nm0001675	nm0754512|nm0891786|nm0000104|nm0001303|nm0001544	2003
6567	Buffalo Soldiers (2001)	Comedy|Crime|Drama|War	252299	6.7	25592	nm0429963	nm0001618|nm0001593|nm0000438|nm0001277|nm0001527	2001
6568	Camp (2003)	Comedy|Musical	342167	6.2	6177	nm0333804	nm1290184|nm1307515|nm1291597|nm1296587|nm1295947	2003
6571	Mondays in the Sun (Lunes al sol, Los) (2002)	Drama	319769	7.5	15441	nm0508208	nm0000849|nm0869088|nm0251021|nm0210221|nm0898420	2002
6572	Scorched (2003)	Comedy|Crime	286947	5.9	7124	nm0337157	nm0000224|nm0000337|nm0000437|nm0000092|nm0182455	2003
6573	Avanti! (1972)	Comedy|Drama	68240	7.2	11727	nm0000697	nm0000493|nm0005236|nm0720890|nm0028647|nm0056593	1972
6574	Eve of Destruction (1991)	Action|Sci-Fi|Thriller	101831	5.0	2587	nm0316496	nm0002138|nm0816030|nm0816030|nm0338867|nm0298281	1991
6577	Kickboxer 2: The Road Back (1991)	Action|Drama	102202	4.5	6326	nm0089502	nm0593711|nm0001967|nm0150862|nm0846480|nm0225963	1991
6578	Kiss Me, Stupid (1964)	Comedy	58265	6.9	8646	nm0000697	nm0001509|nm0001571|nm0001827|nm0268012|nm0652109	1964
6579	One, Two, Three (1961)	Comedy	55256	7.9	23082	nm0000697	nm0000010|nm0001976|nm0863016|nm0290086|nm0003813	1961
6581	Private Life of Sherlock Holmes, The (1970)	Comedy|Drama|Mystery	66249	7.0	13375	nm0000697	nm0827137|nm0000489|nm0086780|nm0656180|nm0869565	1970
6582	Remo Williams: The Adventure Begins (1985)	Action|Comedy|Crime|Thriller	89901	6.4	13949	nm0357891	nm0911542|nm0001297|nm0000979|nm0696430|nm0168642	1985
6583	Blood of Heroes, The (Salute of the Jugger, The) (1989)	Action|Sci-Fi	94764	6.3	7612	nm0672459	nm0000442|nm0001040|nm0005148|nm2034297|nm0000352	1989
6584	What's Up, Tiger Lily? (1966)	Adventure|Comedy|Crime|Thriller	61177	5.8	10007	nm0000095|nm0849474	nm0000095|nm0000095|nm0000095|nm0522722|nm0125518	1966
6586	American Wedding (American Pie 3) (2003)	Comedy	328828	6.3	217802	nm0245888	nm0004755|nm0004989|nm0005405|nm0506405|nm0858776	2003
6587	Gigli (2003)	Comedy|Crime|Romance	299930	2.6	50839	nm0000976	nm0000255|nm0000182|nm0058581|nm0131811|nm1409629	2003
6588	And Now... Ladies and Gentlemen... (2002)	Romance|Thriller	283883	6.1	2370	nm0500988	nm0000460|nm0433969|nm0508293|nm0553402|nm0001012	2002
6591	Magdalene Sisters, The (2002)	Drama	318411	7.7	28516	nm0611932	nm0909626|nm0240524|nm0240524|nm1172901|nm0240359	2002
6592	Secret Lives of Dentists, The (2002)	Drama	314630	6.4	3534	nm0748928	nm0001714|nm0204706|nm0001459|nm0000677|nm0760413	2002
6593	Freaky Friday (2003)	Children|Comedy|Fantasy	322330	6.3	153358	nm0914132	nm0000130|nm0517820|nm0001319|nm0332390|nm0614877	2003
6595	S.W.A.T. (2003)	Action|Thriller	257076	6.1	154324	nm0424800	nm0000168|nm0268199|nm0735442|nm0005112|nm0001038	2003
6596	Divorce, Le (2003)	Comedy|Drama|Romance	306734	4.9	12116	nm0412465	nm0005028|nm0915208|nm0000330|nm0508301|nm1431237	2003
6597	Princess Blade, The (Shura Yukihime) (2001)	Action|Sci-Fi	310149	5.6	3085	nm0766263	nm1139614|nm0411692|nm0637894|nm0762965|nm0793562	2001
6598	Step Into Liquid (2002)	Documentary	308508	7.4	2786	nm1440144	nm0041875	2002
6603	Double Life, A (1947)	Crime|Drama|Film-Noir	39335	7.0	3994	nm0002030	nm0172903|nm0639529|nm0368516|nm0001859|nm0172615	1947
6604	Hawks and Sparrows (Uccellacci e Uccellini) (1966)	Comedy	61132	7.2	5646	nm0001596	nm0869451|nm0869451|nm0205793|nm0205793|nm0073031	1966
6609	Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)	Drama	58715	7.6	13785	nm0001596	nm0409820|nm0142318|nm0664666|nm0603091|nm0811992	1964
6611	Umberto D. (1952)	Drama	45274	8.2	28357	nm0001120	nm0061472|nm0143686|nm0312902|nm0800837|nm0713740	1952
6612	Brother's Keeper (1992)	Documentary	103888	7.5	4294	nm0075666|nm0802501		1992
6614	I Love You to Death (1990)	Comedy|Crime	99819	6.4	15607	nm0001410	nm0000177|nm0001808|nm0000458|nm0687506|nm0000203	1990
6615	Freddy vs. Jason (2003)	Action|Horror|Thriller	329101	5.7	127663	nm0950553	nm0000387|nm0457090|nm0746714|nm0444621|nm0728762	2003
6616	Grind (2003)	Action|Comedy	338077	5.9	13428	nm0489453	nm0111013|nm0449466|nm1036181|nm0896735|nm0607185	2003
6617	Open Range (2003)	Western	316356	7.4	78482	nm0000126	nm0000126|nm0000380|nm0526019|nm0072344|nm0000906	2003
6618	Shaolin Soccer (Siu lam juk kau) (2001)	Action|Comedy	286112	7.3	89720	nm0159507	nm0159507|nm0955505|nm0939431|nm0628806|nm0874868	2001
6619	Uptown Girls (2003)	Comedy	263757	6.2	43544	nm0945026	nm0005261|nm0266824|nm0000181|nm0817980|nm0005420	2003
6620	American Splendor (2003)	Comedy|Drama	305206	7.4	52519	nm0075849|nm0700301	nm0316079|nm0075849|nm0670688|nm1423738|nm1423746	2003
6624	Agent Cody Banks (2003)	Action|Adventure|Children|Fantasy	313911	5.1	37104	nm0958969	nm0005260|nm0240381|nm0290075|nm0004990|nm0202966	2003
6625	Camp Nowhere (1994)	Adventure|Children|Comedy	109369	6.1	10710	nm0697676	nm0005044|nm0000502|nm0003289|nm0778642|nm0934806	1994
6628	Hot Dog... The Movie (1984)	Comedy	87425	5.0	3999	nm0548533	nm0622544|nm0396757|nm0810212|nm0716555|nm0465866	1984
6629	House of Wax (1953)	Crime|Horror|Mystery|Thriller	45888	7.0	20324	nm0211964	nm0001637|nm0522481|nm0456533|nm0427700|nm0681608	1953
6631	Man's Best Friend (1993)	Horror|Sci-Fi|Thriller	107504	5.2	4913	nm0480843	nm0000639|nm0000448|nm0182456|nm0499791|nm0144307	1993
6636	Sure Thing, The (1985)	Comedy|Romance	90103	7.0	22242	nm0001661	nm0000131|nm0001879|nm0000381|nm0301305|nm0000209	1985
6638	Valley Girl (1983)	Comedy|Romance	86525	6.4	18591	nm0004838	nm0000115|nm0286033|nm0197354|nm0100889|nm0245650	1983
6639	Wait Until Dark (1967)	Drama|Thriller	62467	7.7	33905	nm0950109	nm0000030|nm0000273|nm0000273|nm0000273|nm0001077	1967
6643	Tokyo Story (TÃ´kyÃ´ monogatari) (1953)	Drama	46438	8.1	69013	nm0654868	nm0753479|nm0383261|nm0945522|nm0361697|nm0837503	1953
6644	Green Ray, The (Rayon vert, Le) (1986)	Drama|Romance	91830	7.6	10566	nm0006445	nm0729691|nm0305324|nm0310327|nm0155102|nm0724966	1986
6645	THX 1138 (1971)	Action|Adventure|Drama|Sci-Fi	66434	6.6	54861	nm0000184	nm0000380|nm0000587|nm0171824|nm0574114|nm0938052	1971
6650	Kind Hearts and Coronets (1949)	Comedy|Drama	41546	8.0	39829	nm0357607	nm0696866|nm0000027|nm0000027|nm0000027|nm0387753	1949
6654	Atragon (Kaitei Gunkan) (1963)	Adventure|Sci-Fi	57215	5.8	1544	nm0393094|nm0559398	nm0847396|nm0297896|nm0297741|nm0756292|nm0756292	1963
6656	Attack of the Puppet People (1958)	Horror|Sci-Fi	51381	5.2	2900	nm0330026	nm0000730|nm0398466|nm0448483|nm0548270|nm0467302	1958
6658	10 (1979)	Comedy|Romance	78721	6.1	19326	nm0001175	nm0001545|nm0000137|nm0000267|nm0916434|nm0908914	1979
6659	Tremors (1990)	Comedy|Horror|Sci-Fi	100814	7.1	151306	nm0881038	nm0000102|nm0911542|nm0141617|nm0343447|nm0005207	1990
6660	Red Shoes, The (1948)	Drama|Fantasy|Musical|Romance	40725	8.1	39384	nm0003836|nm0696247	nm0906932|nm0330961|nm0790452|nm0375818|nm0060168	1948
6662	Pink Panther, The (1963)	Comedy|Crime	57413	7.0	56896	nm0001175	nm0000057|nm0000634|nm0001822|nm0001010|nm0207219	1963
6663	Pink Panther Strikes Again, The (1976)	Comedy|Crime	75066	7.1	32119	nm0001175	nm0000634|nm0007042|nm0001153|nm0477297|nm0086780	1976
6664	Commando (1985)	Action|Adventure	88944	6.7	175637	nm0504495	nm0000216|nm0001044|nm0000445|nm0920460|nm0647921	1985
6665	Dracula (1979)	Horror|Romance	79073	6.5	11151	nm0000824	nm0001449|nm0000059|nm0000587|nm0625075|nm0263368	1979
6666	Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)	Comedy|Drama|Fantasy	68361	7.8	47040	nm0000320	nm0721073|nm0786891|nm0291289|nm0644680|nm0000804	1972
6667	Waco: The Rules of Engagement (1997)	Documentary	120472	7.8	3740	nm0311086	nm0317516	1997
6668	Road Home, The (Wo de fu qin mu qin) (1999)	Drama|Romance	235060	7.7	13945	nm0955443	nm0955471|nm0838944|nm0955613|nm0955517|nm0508353	1999
6669	Ikiru (1952)	Drama	44741	8.3	88100	nm0000041	nm0793766|nm0437520|nm0385443|nm0848984|nm0156928	1952
6670	Comic Book Villains (2002)	Comedy	287969	5.5	2420	nm0732702	nm0006610|nm0000144|nm0001650|nm0005169|nm0702809	2002
6671	Angel at My Table, An (1990)	Drama	99040	7.4	8744	nm0001005	nm0289098|nm0449038|nm0272649|nm0161515|nm0612787	1990
6678	Handmaid's Tale, The (1990)	Drama|Sci-Fi	99731	6.0	10785	nm0772522	nm0001670|nm0001159|nm0001644|nm0001527|nm0005481	1990
6679	Revolution OS (2001)	Documentary	308808	7.3	2628	nm1126861		2001
6684	Death in Venice (Morte a Venezia) (1971)	Drama|Romance	67445	7.4	23122	nm0899581	nm0001958|nm0885123|nm0122780|nm0723235|nm0001943	1971
6686	Medallion, The (2003)	Action|Comedy|Crime|Fantasy	288045	5.2	44053	nm0150906	nm0000329|nm0262968|nm0001231|nm0001696|nm0722636	2003
6687	My Boss's Daughter (2003)	Comedy|Romance	270980	4.7	30703	nm0001878	nm0005110|nm0005346|nm0725200|nm0788340|nm0014820	2003
6688	Autumn Spring (BabÃ­ lÃ©to) (2001)	Comedy|Drama	286476	7.4	1846	nm0584630	nm0111003|nm0959184|nm0956938|nm0895384|nm0816735	2001
6689	Battle of Shaker Heights, The (2003)	Comedy|Drama|Romance	357470	6.0	4601	nm0003768|nm0710272	nm0479471|nm0711805|nm0005442|nm0609845|nm0443004	2003
6691	Dust (2001)	Drama|Western	243232	6.3	2408	nm0541391	nm0001212|nm0920992|nm0504412|nm0110507|nm0474282	2001
6692	Stoked: The Rise and Fall of Gator (2002)	Documentary	271211	7.2	1152	nm0830010		2002
6695	Jeepers Creepers 2 (2003)	Horror|Thriller	301470	5.7	70872	nm0759207	nm0106534|nm0936403|nm0043704|nm0616068|nm0626069	2003
6696	Bollywood/Hollywood (2002)	Comedy|Drama|Musical|Romance	303785	5.9	2580	nm0576548	nm0451391|nm0154139|nm0665544|nm0712908|nm0451425	2002
6699	Once Upon a Time in the Midlands (2002)	Drama	301684	6.1	4740	nm0276349	nm0001015|nm0406975|nm0121755|nm0271676|nm0866870	2002
6702	Dickie Roberts: Former Child Star (2003)	Comedy	325258	5.6	15678	nm0918873	nm0005450|nm0005203|nm0000192|nm0081572|nm0855728	2003
6705	Party Monster (2003)	Comedy|Crime|Drama|Thriller	320244	6.2	17258	nm0047259|nm0053190	nm0000346|nm0190497|nm0001293|nm0769311|nm1552689	2003
6706	Taking Sides (2001)	Drama	260414	7.1	3884	nm0843640	nm0000172|nm0001745|nm0001953|nm0591352|nm0876300	2001
6707	Cabin Fever (2002)	Horror|Thriller	303816	5.6	83988	nm0744834	nm0480465|nm0835045|nm0004867|nm0898597|nm0449466	2002
6708	Matchstick Men (2003)	Comedy|Crime|Drama	325805	7.3	138680	nm0000631	nm0000115|nm0517844|nm0005377|nm0022883|nm0569226	2003
6709	Once Upon a Time in Mexico (2003)	Action|Adventure|Crime|Thriller	285823	6.3	170136	nm0001675	nm0000104|nm0000161|nm0000136|nm0000353|nm0000620	2003
6710	Dummy (2002)	Comedy|Drama|Romance	246592	6.6	6944	nm0698119	nm0004778|nm0000170|nm0001152|nm0267812|nm0910055	2002
6711	Lost in Translation (2003)	Comedy|Drama|Romance	335266	7.7	492083	nm0001068	nm0000195|nm0424060|nm0000610|nm0267506|nm1440108	2003
6713	Millennium Actress (Sennen joyÃ») (2001)	Animation|Drama|Romance	291350	7.8	32443	nm0464804|nm2179963	nm0796153|nm0959936|nm0468708|nm1046347|nm1267264	2001
6715	Children of the Night (1991)	Horror	103957	4.7	1303	nm0709752	nm0000947|nm0217938|nm0000371|nm0572394|nm0533300	1991
6718	Gotcha! (1985)	Comedy	89222	6.2	9510	nm0437596	nm0000381|nm0000400|nm0006987|nm0733678|nm0011188	1985
6720	Kuffs (1992)	Action|Comedy|Crime	104647	5.9	11566	nm0262595	nm0000225|nm0000170|nm0006846|nm0390585|nm0709555	1992
6721	Once Upon a Time in China (Wong Fei Hung) (1991)	Action|Adventure|Drama	103285	7.2	19978	nm0007139	nm0001472|nm0263851|nm0950707|nm0156484|nm0155587	1991
6722	Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992)	Action|Romance	105839	7.3	10666	nm0007139	nm0001472|nm0263851|nm0161275|nm0156955|nm0947447	1992
6723	Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993)	Action	108592	6.7	7697	nm0007139	nm0001472|nm0263851|nm0161275|nm0944578|nm0490614	1993
6724	Paper Moon (1973)	Comedy|Crime|Drama	70510	8.1	52663	nm0000953	nm0641939|nm0001575|nm0001404|nm0384916|nm0384916	1973
6731	Day of the Dead (1985)	Horror|Sci-Fi|Thriller	88993	7.1	74658	nm0001681	nm0136440|nm0018777|nm0683334|nm0175826|nm0226743	1985
6732	Hello, Dolly! (1969)	Comedy|Musical|Romance	64418	7.0	17044	nm0000037	nm0000659|nm0000527|nm0186903|nm0564059|nm0516906	1969
6734	Memoirs of an Invisible Man (1992)	Comedy|Romance|Sci-Fi|Thriller	104850	6.0	27052	nm0000118	nm0000331|nm0000435|nm0000554|nm0571106|nm0864997	1992
6744	Once Bitten (1985)	Comedy|Horror	89730	5.6	16918	nm0832573	nm0001381|nm0000120|nm0465789|nm0001476|nm0050710	1985
6746	Squirm (1976)	Horror|Romance	75261	4.9	6481	nm0006639	nm0769135|nm0669033|nm0235629|nm0838130|nm0533806	1976
6748	Brood, The (1979)	Horror	78908	6.8	34490	nm0000343	nm0001657|nm0002058|nm0385543|nm0065798|nm0280346	1979
6750	Anything Else (2003)	Comedy|Drama|Romance	313792	6.3	32756	nm0000095	nm0000095|nm0004755|nm0000207|nm0000362|nm0001770	2003
6751	Cold Creek Manor (2003)	Drama|Thriller	331468	5.0	24819	nm0001214	nm0000598|nm0000232|nm0001151|nm0000496|nm0829576	2003
6752	Fighting Temptations, The (2003)	Drama	191133	5.6	7641	nm0528718	nm0000421|nm0461498|nm0258402|nm1328870|nm1352900	2003
6753	Secondhand Lions (2003)	Children|Comedy|Drama	327137	7.5	62070	nm0564827	nm0005286|nm0000323|nm0000380|nm0001718|nm0441588	2003
6754	Underworld (2003)	Action|Fantasy|Horror	320691	7.0	286093	nm0936482	nm0000295|nm0005454|nm0111274|nm0790688|nm0631490	2003
6755	Bubba Ho-tep (2002)	Comedy|Horror	281686	6.9	51602	nm0181741	nm0132257|nm0132257|nm0001115|nm0412370|nm0431520	2002
6760	In This World (2002)	Adventure|Drama	310154	7.3	4420	nm0935863	nm1277721|nm1275494|nm1276937|nm1275952|nm1363698	2002
6763	Duplex (2003)	Comedy|Crime	266489	5.9	62341	nm0000362	nm0001774|nm0000106|nm1169742|nm0001213|nm0857620	2003
6764	Rundown, The (2003)	Action|Adventure|Comedy	327850	6.7	143424	nm0000916	nm0425005|nm0005405|nm0000686|nm0206257|nm0001971	2003
6765	Under the Tuscan Sun (2003)	Comedy|Drama|Romance	328589	6.7	60139	nm0920108	nm0000178|nm0100556|nm0644897|nm0242026|nm0516020	2003
6768	Luther (2003)	Drama	309820	6.6	16029	nm0863254	nm0001212|nm0004486|nm0001811|nm0000547|nm0278746	2003
6769	Mambo Italiano (2003)	Comedy	330602	6.7	6963	nm0309996	nm0456186|nm1022527|nm0719729|nm0000649|nm0909763	2003
6770	My Life Without Me (2003)	Drama|Romance	314412	7.4	25879	nm0170043	nm0001631|nm0005454|nm0749263|nm0914455|nm0001625	2003
6772	To Be and to Have (Ãtre et avoir) (2002)	Documentary	318202	7.8	8430	nm0679928	nm1214542|nm1311833|nm1308860|nm1308889|nm1308994	2002
6773	Triplets of Belleville, The (Les triplettes de Belleville) (2003)	Animation|Comedy|Fantasy	286244	7.7	57211	nm0158984	nm1379544|nm0232357|nm0232357|nm0232357|nm0732220	2003
6774	Videodrome (1983)	Fantasy|Horror|Sci-Fi|Thriller	86541	7.2	103533	nm0000343	nm0000249|nm0001323|nm0810500|nm0245356|nm0137967	1983
6775	Life and Debt (2001)	Documentary	284262	7.4	1036	nm0085515	nm0065352	2001
6776	Lagaan: Once Upon a Time in India (2001)	Comedy|Drama|Musical|Romance	282674		0	nm0332950		2001
6777	Judgment at Nuremberg (1961)	Drama	55031	8.3	85947	nm0006452	nm0000075|nm0000044|nm0001847|nm0000017|nm0001703	1961
6780	Brief History of Time, A (1991)	Documentary	103882	7.3	5919	nm0001554		1991
6782	Leningrad Cowboys Go America (1989)	Comedy|Musical	97728	7.0	8529	nm0442454	nm0671231|nm0904901|nm0433520|nm0450212|nm0466260	1989
6783	Rules of the Game, The (La rÃ¨gle du jeu) (1939)	Comedy|Drama	31885	7.9	31447	nm0719756	nm0197950|nm0339669|nm0239513|nm0664186|nm0847851	1939
6785	Seven Brides for Seven Brothers (1954)	Comedy|Musical|Romance|Western	47472	7.3	27228	nm0002045	nm0007225|nm0444476|nm0724143|nm0848560|nm0707720	1954
6786	Kiss of the Spider Woman (1985)	Drama	89424	7.3	17431	nm0002199	nm0000458|nm0000471|nm0000968|nm0000968|nm0000968	1985
6787	All the President's Men (1976)	Drama|Thriller	74119	7.9	126516	nm0001587	nm0000163|nm0000602|nm0912001|nm0000842|nm0001358	1976
6788	Angie (1994)	Comedy|Drama|Romance	109129	5.4	2375	nm0004838	nm0000133|nm0001653|nm0001254|nm0878152|nm0097842	1994
6789	Apartment, The (Appartement, L') (1996)	Drama|Mystery|Romance	115561	7.3	15959	nm0590813	nm0001960|nm0001993|nm0959897|nm0000899|nm0452161	1996
6790	Avalon (2001)	Drama|Fantasy|Sci-Fi	267287	6.4	13731	nm0651900	nm0286085|nm0468651|nm0345616|nm0084248|nm0842534	2001
6791	Babette's Feast (Babettes gÃ¦stebud) (1987)	Drama	92603	7.8	22118	nm0002196	nm0000804|nm0458064|nm0270147|nm0474649|nm0474649	1987
6793	Beethoven (1992)	Children|Comedy|Drama	103786	5.7	76710	nm0505152	nm0001301|nm0001372|nm0427894|nm0005497|nm0144938	1992
6794	Beethoven's 2nd (1993)	Children|Comedy	106375	5.0	29793	nm0199722	nm0001301|nm0001372|nm0005497|nm0144938|nm0440082	1993
6796	Boyz N the Hood (1991)	Crime|Drama	101507	7.8	155632	nm0005436	nm0000421|nm0000401|nm0015677|nm0042998|nm0000291	1991
6797	Bugsy (1991)	Crime|Drama	101516	6.8	31080	nm0001469	nm0000886|nm0000906|nm0000172|nm0001426|nm0001285	1991
6798	Bugsy Malone (1976)	Children|Comedy|Crime|Musical	74256	6.8	19533	nm0000570	nm0000149|nm0000281|nm0240967|nm0144320|nm0505106	1976
6800	Cobra (1986)	Action|Crime	90859	5.8	79893	nm0181902	nm0000230|nm0000557|nm0763858|nm0732367|nm0859921	1986
6803	Phenomena (a.k.a. Creepers) (1985)	Horror|Mystery|Thriller	87909	6.7	30212	nm0000783	nm0000124|nm0000587|nm0630453|nm0223953|nm0000872	1985
6804	Crimewave (1985)	Comedy|Crime	88967	5.6	6777	nm0000600	nm0489837|nm0001397|nm0809544|nm0934136|nm0696299	1985
6807	Monty Python's The Meaning of Life (1983)	Comedy	85959	7.5	125508	nm0001402	nm0000092|nm0000092|nm0000092|nm0000416|nm0000416	1983
6808	Where Eagles Dare (1968)	Action|Adventure|War	65207	7.6	63154	nm0404606	nm0000009|nm0000142|nm0881829|nm0943859|nm0394588	1968
6809	Tightrope (1984)	Thriller	88272	6.3	19268	nm0876227|nm0000142	nm0000142|nm0000991|nm0000445|nm0002055|nm0065172	1984
6810	Sleeping with the Enemy (1991)	Drama|Thriller	102945	6.3	65492	nm0747849	nm0000210|nm0000210|nm0000920|nm0000754|nm0492746	1991
6811	PCU (1994)	Comedy	110759	6.5	14566	nm0000952	nm0005315|nm0949385|nm0911725|nm0269463|nm0246373	1994
6812	Rookie, The (1990)	Action|Comedy|Thriller	100514	5.9	29438	nm0000142	nm0000142|nm0000221|nm0000471|nm0000968|nm0000643	1990
6814	City Heat (1984)	Action|Comedy	87062	5.5	10850	nm0000907	nm0000142|nm0000608|nm0000737|nm0001404|nm0001800	1984
6816	Three O'Clock High (1987)	Comedy	94138	7.1	13243	nm0423333	nm0797150|nm0752414|nm0879186|nm0322778|nm0936368	1987
6817	White Hunter, Black Heart (1990)	Adventure|Drama	100928	6.5	13277	nm0000142	nm0000142|nm0001194|nm0180489|nm0525972|nm0001169	1990
6818	Come and See (Idi i smotri) (1985)	Drama|War	91251	8.4	98371	nm0459552	nm0470385|nm0592500|nm0490708|nm0046575|nm2496074	1985
6820	Ginger Snaps (2000)	Drama|Horror|Thriller	210070	6.8	52526	nm0269502	nm0673932|nm0410622|nm0501210|nm0000211|nm1536605	2000
6821	More American Graffiti (1979)	Comedy	79576	5.4	5103	nm0636165	nm0163748|nm0005019|nm0000165|nm0494432|nm0680603	1979
6827	It's Pat (1994)	Comedy	110169	2.7	10501	nm0002835	nm0842140|nm0004929|nm0734236|nm0004980|nm0370758	1994
6832	Regarding Henry (1991)	Drama	102768	6.7	34453	nm0001566	nm0000148|nm0000906|nm0355112|nm0842475|nm0284319	1991
